path,line,categories,source
Assets/MainGame/Script/Control/ControlPitchingUI.cs,107,tween_transform,"cursor.transform.localPosition = new Vector3(0, 0, -1);"
Assets/MainGame/Script/Control/ControlPitchingUI.cs,108,input_gate,cursorSpr.GetComponent<Renderer>().enabled = true;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,136,input_gate,if (cursorSpr.GetComponent<Renderer>().enabled == false) cursorSpr.GetComponent<Renderer>().enabled = true;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,144,input_gate,cursorSpr.GetComponent<Renderer>().enabled = false;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,149,input_gate,cursorSpr.GetComponent<Renderer>().enabled = false;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,155,input_gate,cursorSpr.GetComponent<Renderer>().enabled = false;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,160,input_gate,cursorSpr.GetComponent<Renderer>().enabled = false;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,182,camera_coordinates,float sx = Screen.width;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,183,camera_coordinates,float sy = Screen.height;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,298,tween_transform,"timerOrigin.transform.localPosition = new Vector3(gab, 140, 0);"
Assets/MainGame/Script/Control/ControlPitchingUI.cs,303,tween_transform,"timerOrigin.transform.localPosition = new Vector3(0, 0+30, 0);"
Assets/MainGame/Script/Control/ControlPitchingUI.cs,307,input_gate,perfectLight.GetComponent<Renderer>().enabled = false;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,346,input_gate,perfectLight.GetComponent<Renderer>().enabled = !perfectLight.GetComponent<Renderer>().enabled;
Assets/MainGame/Script/Control/ControlPitchingUI.cs,355,tween_transform,GameUITween tween = missSpr.GetComponent<GameUITween>();
Assets/MainGame/Script/Control/ControlPitchingUI.cs,362,tween_transform,"cursor.transform.localPosition = new Vector3(0, 0, -0.1f);"
Assets/MainGame/Script/Control/ControlPitchingUI.cs,406,tween_transform,"curSpr.transform.localPosition = new Vector3(curPosX, 3, -2);"
Assets/MainGame/Script/Control/ControlRunner.cs,24,camera_coordinates,if (uiCamera == null) uiCamera = GameUIRoot.FindCameraForLayer(gameObject.layer);
Assets/MainGame/Script/Control/ControlRunner.cs,25,render_order_alpha,"uguiView.canvas.SetInheritedRendering(panel.CalculateFinalAlpha(Time.frameCount), panel.startingRenderQueue,"
Assets/MainGame/Script/Control/ControlRunner.cs,26,render_order_alpha,"panel.sortingOrder, uiCamera, bPressAvail && !Mode.bPauseGame);"
Assets/MainGame/Script/Control/ControlRunner.cs,48,hierarchy_lookup,"onBaseObj[i] = uguiView != null ? uguiView.occupied[i].gameObject : baseObj[i].transform.Find(""onbase"").gameObject;"
Assets/MainGame/Script/Control/ControlRunner.cs,66,hierarchy_lookup,var ui = GetComponentInParent<IngameUI>();
Assets/MainGame/Script/Control/ControlRunner.cs,74,hierarchy_lookup,"UISprite cur = onBaseObj[i].transform.Find(""steal"").gameObject.GetComponent<UISprite>();"
Assets/MainGame/Script/Control/ControlRunner.cs,133,input_gate,uguiView.canvas.opacity.interactable = uguiView.canvas.opacity.blocksRaycasts = bPressAvail && !Mode.bPauseGame;
Assets/MainGame/Script/Control/ControlRunner.cs,189,hierarchy_lookup,"runnerObj.transform.Find(""skillIcon"").gameObject.SetActive(false);"
Assets/MainGame/Script/Control/ControlRunner.cs,190,hierarchy_lookup,"runnerObj.transform.Find(""light"").gameObject.SetActive(false);"
Assets/MainGame/Script/Control/ControlRunner.cs,192,hierarchy_lookup,"UILabel overRallLabel = runnerObj.transform.Find(""overall"").gameObject.GetComponent<UILabel>();"
Assets/MainGame/Script/Control/ControlRunner.cs,199,hierarchy_lookup,"runnerObj.transform.Find(""steal"").gameObject.GetComponent<UISprite>().spriteName = (manager.bMyTurn == true ? ""steal_1"" : ""pickoff_1"");"
Assets/MainGame/Script/Control/ControlRunner.cs,204,hierarchy_lookup,"runnerObj.transform.Find(""skillIcon"").gameObject.SetActive(true);"
Assets/MainGame/Script/Control/ControlRunner.cs,218,hierarchy_lookup,"runnerObj.transform.Find(""light"").gameObject.SetActive(true);"
Assets/MainGame/Script/Control/ControlRunner.cs,219,hierarchy_lookup,"runnerObj.transform.Find(""steal"").gameObject.GetComponent<UISprite>().spriteName = (manager.bMyTurn == true ? ""steal_2"" : ""pickoff_2"");"
Assets/MainGame/Script/Manager/BallPlayManager.cs,274,hierarchy_lookup,"GameObject obj1 = GameObject.Find(""skillEffectDisplayManager"").gameObject;"
Assets/MainGame/Script/Manager/BallPlayManager.cs,277,hierarchy_lookup,"GameObject obj2 = GameObject.Find(""simulator"").gameObject;"
Assets/MainGame/Script/Manager/BallPlayManager.cs,280,hierarchy_lookup,"GameObject obj3 = GameObject.Find(""Managers"").gameObject;"
Assets/MainGame/Script/Manager/BallPlayManager.cs,283,hierarchy_lookup,"GameObject obj4 = GameObject.Find(""pvpmanager"").gameObject;"
Assets/MainGame/Script/Manager/BallPlayManager.cs,286,hierarchy_lookup,"GameObject obj5 = GameObject.Find(""PhotonManager"").gameObject;"
Assets/MainGame/Script/Manager/BallPlayManager.cs,288,hierarchy_lookup,"GameObject obj6 = GameObject.Find(""SoundManager"").gameObject;"
Assets/MainGame/Script/Manager/BallPlayManager.cs,290,hierarchy_lookup,"GameObject obj7 = GameObject.Find(""MusicManager"").gameObject;"
Assets/MainGame/Script/Manager/BallPlayManager.cs,1073,tween_transform,"battingview.transform.localScale = new Vector3(0.9f, 0.9f, 1); //new Vector3(BattingViewInitZoom, BattingViewInitZoom, 1);"
Assets/MainGame/Script/Manager/BallPlayManager.cs,1074,reparenting,pitch.transform.parent = battingview.transform;
Assets/MainGame/Script/Manager/BallPlayManager.cs,1075,reparenting,pitchPv.transform.parent = battingview.transform;
Assets/MainGame/Script/Manager/BallPlayManager.cs,1227,dynamic_load,"Util.Load(""MainGame/prefabs/ballplayPrefab/PvpManager"", transform, Vector3.zero);"
Assets/MainGame/Script/Manager/BallPlayManager.cs,1240,dynamic_load,"Util.Load(""MainGame/prefabs/ballplayPrefab/PvpManager"", transform, Vector3.zero);"
Assets/MainGame/Script/Manager/BallPlayManager.cs,2318,dynamic_load,"Util.Load(""MainGame/prefabs/resultUI/resultPrefab"", null, Vector3.zero).GetComponent<ResultUI>().Init(this);"
Assets/MainGame/Script/Manager/BallPlayManager.cs,3375,tween_transform,GameUITween tween = CameraManager.GetInstance().GetComponent<GameUITween>();
Assets/MainGame/Script/Manager/BallPlayManager.cs,3378,input_gate,tween.enabled = false;
Assets/MainGame/Script/Manager/BallPlayManager.cs,3592,tween_transform,"if (Mode.cameraView == CameraView.PitcherCenter) battingview.transform.localScale = new Vector3(0.95f, 0.95f, 1);"
Assets/MainGame/Script/Manager/BallPlayManager.cs,3593,tween_transform,"else battingview.transform.localScale = new Vector3(0.9f, 0.9f, 1);"
Assets/MainGame/Script/Manager/BallPlayManager.cs,4005,tween_transform,field.fielder[i].transform.localPosition = Vector3.zero;
Assets/MainGame/Script/Manager/BallPlayManager.cs,4016,tween_transform,field.run.runner[i].transform.localPosition = Vector3.zero;
Assets/MainGame/Script/Manager/BallPlayManager.cs,4272,tween_transform,for (int i = 0; i < 9; i++) field.fielder[i].transform.localPosition = Vector3.zero;
Assets/MainGame/Script/Manager/CameraManager.cs,50,hierarchy_lookup,"_camera = transform.Find(""camera"").gameObject.GetComponent<tk2dCamera>();"
Assets/MainGame/Script/Manager/CameraManager.cs,308,tween_transform,Instance_.transform.position = pos;
Assets/MainGame/Script/Manager/CameraManager.cs,312,tween_transform,Instance_.transform.localPosition = pos;
Assets/MainGame/Script/Manager/CameraManager.cs,655,tween_transform,"transform.position = new Vector3(cameraX, cameraY, -200);"
Assets/MainGame/Script/Manager/CameraManager.cs,711,tween_transform,"GameUITweenPosition.Begin(gameObject, remainTime, dst);"
Assets/MainGame/Script/Manager/CameraManager.cs,719,tween_transform,"GameUITweenPosition.Begin(_camera.gameObject, 0.01f, pos);"
Assets/MainGame/Script/Manager/CameraManager.cs,732,tween_transform,"_camera.transform.localPosition = cameraInitPos + new Vector3(0, gab, 0);"
Assets/MainGame/Script/Manager/CameraManager.cs,744,tween_transform,"GameUITweenPosition.Begin(_camera.gameObject, _ShakeTimeGab, cameraInitPos + new Vector3(-gab, 0, 0));"
Assets/MainGame/Script/Manager/CameraManager.cs,748,tween_transform,"GameUITweenPosition.Begin(_camera.gameObject, _ShakeTimeGab, cameraInitPos + new Vector3(gab, 0, 0));"
Assets/MainGame/Script/Manager/CameraManager.cs,752,tween_transform,"GameUITweenPosition.Begin(_camera.gameObject, _ShakeTimeGab, cameraInitPos + new Vector3(0, gab, 0));"
Assets/MainGame/Script/Manager/CameraManager.cs,778,tween_transform,"GameUITweenPosition.Begin(fieldOrigin, _ShakeTimeGab, new Vector3(-gab, 0, 0));"
Assets/MainGame/Script/Manager/CameraManager.cs,782,tween_transform,"GameUITweenPosition.Begin(fieldOrigin, _ShakeTimeGab, new Vector3(gab, 0, 0));"
Assets/MainGame/Script/Manager/CameraManager.cs,786,tween_transform,"GameUITweenPosition.Begin(fieldOrigin, _ShakeTimeGab, new Vector3(0, gab, 0));"
Assets/MainGame/Script/Manager/CameraManager.cs,793,tween_transform,fieldOrigin.transform.localPosition = Vector3.zero;
Assets/MainGame/Script/Manager/CameraManager.cs,829,input_gate,fieldMotionBlur.enabled = bActive;
Assets/MainGame/Script/Manager/CameraManager.cs,863,tween_transform,"fieldActiveCamera.transform.localPosition = new Vector3(0, FieldActivePosY, FieldActivePosZ);"
Assets/MainGame/Script/Manager/CameraManager.cs,868,tween_transform,"zoomCamera.transform.localPosition = new Vector3(0, -250, -100);"
Assets/MainGame/Script/Manager/CameraManager.cs,889,tween_transform,"fieldActiveCamera.transform.localPosition = new Vector3(0, FieldActivePosY, FieldActivePosZ);"
Assets/MainGame/Script/Manager/CameraManager.cs,898,tween_transform,"fieldActiveCamera.transform.localPosition = new Vector3(0, FieldActivePosY, FieldActivePosZ);"
Assets/MainGame/Script/Manager/CameraManager.cs,919,tween_transform,"fieldActiveCamera.transform.localPosition = new Vector3(0, FieldActivePosY, FieldActivePosZ);"
Assets/MainGame/Script/Manager/CameraManager.cs,926,camera_coordinates,"return _fieldActiveCamera.ScreenPointToRay(new Vector3(bTopLeft ? 0 : _fieldActiveCamera.pixelWidth, _fieldActiveCamera.pixelHeight, 0));"
Assets/MainGame/Script/Manager/CameraManager.cs,936,camera_coordinates,"return _fieldActiveCamera.ScreenPointToRay(new Vector3(left, top));"
Assets/MainGame/Script/Manager/CameraManager.cs,940,camera_coordinates,"return _fieldActiveCamera.ScreenPointToRay(new Vector3(left, bottom));"
Assets/MainGame/Script/Manager/CameraManager.cs,945,camera_coordinates,"return _fieldActiveCamera.ScreenPointToRay(new Vector3(right, top));"
Assets/MainGame/Script/Manager/CameraManager.cs,949,camera_coordinates,"return _fieldActiveCamera.ScreenPointToRay(new Vector3(right, bottom));"
Assets/MainGame/Script/Manager/CameraManager.cs,1038,camera_coordinates,public static Vector3 fieldWorldToScreenPoint(Vector3 pos)
Assets/MainGame/Script/Manager/CameraManager.cs,1040,camera_coordinates,return Instance_._fieldActiveCamera.WorldToScreenPoint(pos);
Assets/MainGame/Script/Manager/IngameUI.cs,334,dynamic_load,"GameObject uiObj = Util.Load(""MainGame/prefabs/dynamicUI/"" + uiName, Instance_.transform, pos);"
Assets/MainGame/Script/Manager/IngameUI.cs,335,tween_transform,"uiObj.transform.localScale = new Vector3(scale, scale, scale);"
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,72,tween_transform,origin.localPosition = originPos;
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,73,tween_transform,cameraOrigin.localPosition = cameraOriginPos;
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,75,tween_transform,battingCamera.transform.localPosition = cameraPos;
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,113,tween_transform,"ballObj.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,124,tween_transform,"ballObj.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,177,tween_transform,"ballObj.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,302,tween_transform,"ballObj.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,474,tween_transform,"manager.battingview.justmeet.transform.localPosition = new Vector3(0, 474 + mainCameraPositionY, -0.5f);"
Assets/MainGame/Script/PitchSystem/BattingSystem.cs,475,tween_transform,"GameUITweenPosition.Begin(manager.battingview.justmeet.gameObject, rotateTime, new Vector3(mainCameraPositionX * 1.5f, 474 + mainCameraPositionY, -0.5f));"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,68,tween_transform,"origin.localPosition = new Vector3(0, 0, 0);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,69,tween_transform,"ballObj.transform.localPosition = new Vector3(0, 0, startZ);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,88,tween_transform,"ballObj.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,95,tween_transform,"ballSpr.transform.localScale = new Vector3(1.5f, 1.5f, 1.5f);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,118,tween_transform,"ballObj.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,121,tween_transform,"ballSpr.transform.localScale = new Vector3(scale, scale, scale);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,143,tween_transform,"ballObj.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,146,tween_transform,"ballSpr.transform.localScale = new Vector3(scale, scale, scale);"
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,251,tween_transform,ballObj.transform.localPosition = initPos;
Assets/MainGame/Script/PitchSystem/BattingSystemPv.cs,252,tween_transform,"ballSpr.transform.localScale = new Vector3(1.5f, 1.5f, 1.5f);"
Assets/MainGame/Script/PitchSystem/PitchCollider.cs,20,tween_transform,"zoneCollider.transform.localPosition = new Vector3(INIT_ZONEX, INIT_ZONEY, INIT_ZONEZ);"
Assets/MainGame/Script/PitchSystem/PitchIndicator.cs,18,input_gate,line.enabled = false;
Assets/MainGame/Script/PitchSystem/PitchIndicator.cs,25,input_gate,line.enabled = bActive;
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,189,tween_transform,"pPointer.transform.localPosition = new Vector3(0, 0, 0);"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,193,tween_transform,"ball.transform.localScale = new Vector3(2, 2, 2);           //배팅뷰 로우"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,552,input_gate,pPointer.GetComponent<tk2dSprite>().GetComponent<Renderer>().enabled = bActive;
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,569,tween_transform,"ball.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,603,tween_transform,"ball.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,648,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = true; //2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,687,dynamic_load,"Util.Load(""MainGame/prefabs/BattingViewPrefab/ballTracePrefab"", transform, ball.transform.localPosition);"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1260,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = false;//2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1278,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = false;//2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1308,tween_transform,"ball.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1319,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = false;//2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1467,tween_transform,"pPointer.transform.localPosition = new Vector3(x, y, 0);"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1571,tween_transform,"cursorBall.transform.position = cursorInitVector + new Vector3(curX, curY, 0);"
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1635,tween_transform,pPointer.transform.localPosition = Vector3.zero;
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1638,tween_transform,cursorBall.transform.position = finalVector;
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1652,tween_transform,cursorBall.transform.position = initVector;
Assets/MainGame/Script/PitchSystem/PitchOrigin.cs,1682,tween_transform,"cursorBall.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,158,tween_transform,"pPointer.transform.localPosition = new Vector3(0, 0, 0);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,162,tween_transform,"ball.transform.localScale = new Vector3(2, 2, 2);           //배팅뷰 로우"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,516,input_gate,pPointer.GetComponent<tk2dSprite>().GetComponent<Renderer>().enabled = bActive;
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,533,tween_transform,"ball.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,552,tween_transform,"ball.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,600,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = true; //2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,608,tween_transform,"ballObjSpr.transform.localScale = new Vector3(0.8f, 0.8f, 0.8f);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,609,tween_transform,"GameUITweenScale.Begin(ballObjSpr, perfectTime, new Vector3(1.6f, 1.6f, 1.6f));"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,620,"tween_transform,dynamic_load","Util.Load(""MainGame/prefabs/BattingViewPrefab/ballTracePrefab"", transform, ball.transform.localPosition).transform.localScale = (ballObjSpr.transform.localScale * 2);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1105,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = false;//2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1123,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = false;//2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1153,tween_transform,"ball.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1164,input_gate,ballObjSpr.GetComponent<Renderer>().enabled = false;//2D스프라이트시 되돌려
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1281,tween_transform,"pPointer.transform.localPosition = new Vector3(x, y, 0);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1384,tween_transform,"cursorBall.transform.position = cursorInitVector + new Vector3(curX, curY, 0);"
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1471,tween_transform,cursorBall.transform.position = initVector;
Assets/MainGame/Script/PitchSystem/PitchOriginPv.cs,1501,tween_transform,"cursorBall.transform.localPosition = new Vector3(x, y, z);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,116,tween_transform,"transform.position = new Vector3(0, 50, -1000);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,117,tween_transform,"origin.transform.localPosition = new Vector3(0, 0, originZ);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,118,tween_transform,"_camera.transform.localPosition = new Vector3(cameraX, cameraY, cameraZ);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,166,tween_transform,"pitchOriginPv.zoneCollider.transform.localPosition = new Vector3(2.5f, 4, -255);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,177,tween_transform,"pitchOriginPv.zoneCollider.transform.localPosition = new Vector3(-3, 3.5f, -255);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,185,tween_transform,"transform.position = new Vector3(0, 50, -1000);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,186,tween_transform,"origin.transform.localPosition = new Vector3(0, 0, originZ);"
Assets/MainGame/Script/PitchSystem/PitchSystem.cs,187,tween_transform,"_camera.transform.localPosition = new Vector3(cameraX, cameraY, cameraZ);"
Assets/MainGame/Script/PitchSystem/PitchUI.cs,31,tween_transform,"transform.localPosition = new Vector3(0, yPosition, 0);"
Assets/MainGame/Script/PitchSystem/PitchUI.cs,58,tween_transform,"ballCursor.transform.localPosition = new Vector3(curX, curY, 0);"
Assets/MainGame/Script/PitchSystem/PitchUI.cs,143,tween_transform,"pCursor.transform.localPosition = new Vector3(curX, curY, 0);"
Assets/MainGame/Script/PitchSystem/PitchUI.cs,164,dynamic_load,"GameObject trace = Util.Load(""MainGame/prefabs/gameUI/tracePrefab_"" + (manager.bMyTurn ? ""h"" : ""p""), traceObj, new Vector3(curX, curY, -0.001f));"
Assets/MainGame/Script/PitchSystem/PitchUI.cs,165,tween_transform,trace.transform.localScale = Vector3.one;
Assets/MainGame/Script/PitchSystem/PitchUI.cs,172,dynamic_load,"GameObject zoneHit = Util.Load(""MainGame/prefabs/gameUI/traceZoneHitPrefab"", traceObj, pCursor.transform.localPosition);"
Assets/MainGame/Script/PitchSystem/PitchUI.cs,173,tween_transform,zoneHit.transform.localScale = Vector3.one;
Assets/MainGame/Script/PitchSystem/PitchUI.cs,181,dynamic_load,"GameObject traceK = Util.Load(""MainGame/prefabs/gameUI/traceKPrefab"", traceObj, new Vector3(curX, curY, -0.001f));"
Assets/MainGame/Script/PitchSystem/PitchUI.cs,182,tween_transform,traceK.transform.localScale = Vector3.one;
Assets/MainGame/Script/PitchSystem/PitchUI.cs,213,tween_transform,"transform.localPosition = new Vector3(xPosition, yPosition, 0);"
Assets/MainGame/Script/PitchSystem/pitchTimer.cs,41,tween_transform,"scale.localScale = new Vector3(scaleValue, scaleValue);"
Assets/MainGame/Script/PitchSystem/pitchTimer.cs,56,tween_transform,"scale.localScale = new Vector3(scaleValue, scaleValue);"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,152,hierarchy_lookup,"GameObject effect = skillSlot[i].transform.FindChild(""effect"").gameObject;"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,185,hierarchy_lookup,"GameObject effect = skillSlot[i].transform.FindChild(""effect"").gameObject;"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,205,tween_transform,"playerCard.transform.localPosition = new Vector3(165, -70, 0);"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,206,tween_transform,"GameUITweenPosition.Begin(playerCard.gameObject, 0.15f, new Vector3(226, -70, 0));"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,210,tween_transform,"playerCard.transform.localPosition = new Vector3(-165, -70, 0);"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,211,tween_transform,"GameUITweenPosition.Begin(playerCard.gameObject, 0.15f, new Vector3(-226, -70, 0));"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,220,tween_transform,"playerCard.transform.localPosition = new Vector3(226, -70, 0);"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,224,tween_transform,"playerCard.transform.localPosition = new Vector3(-226, -70, 0);"
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,251,tween_transform,GameUITweenRotation rot = playerCard.GetComponent<GameUITweenRotation>();
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,252,input_gate,rot.enabled = true;
Assets/MainGame/Script/QuickGame/QuickPlayerInfo.cs,254,input_gate,rot.enabled = false;
Assets/MainGame/Script/QuickGame/QuickPlayerNameBar.cs,69,hierarchy_lookup,"resultLabel = hitFlag.transform.Find(""hitlabel"").GetComponent<GameUIElement>();"
Assets/MainGame/Script/QuickGame/QuickPlayerNameBar.cs,134,tween_transform,GameUITween[] tweeners = GetComponents<GameUITween>();
Assets/MainGame/Script/QuickGame/QuickPlayerNameBar.cs,135,input_gate,for (int i = 0; i < tweeners.Length; i++) tweeners[i].enabled = false;
Assets/MainGame/Script/QuickGame/QuickPlayerNameBar.cs,137,tween_transform,transform.localPosition = new Vector3(
Assets/MainGame/Script/QuickGame/QuickPlayerNameBar.cs,144,tween_transform,GameUITween[] focusTweeners = focusObj.GetComponents<GameUITween>();
Assets/MainGame/Script/QuickGame/QuickPlayerNameBar.cs,145,input_gate,for (int i = 0; i < focusTweeners.Length; i++) focusTweeners[i].enabled = false;
